State,District,Latitude,Longitude,District code,Population,Male,Female,Literate,Male_Literate,Female_Literate,SC,Male SC,Female SC,ST,Male ST,Female ST,Workers,Male workers,Female workers,Main workers,Marginal workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,Lpg cylindar,Electricty,Internet,Computer,Rural Households,Urbal Households,Households,Below Primary Education,Primary Education,Middle Education,Secondary Education,Higher Education,Graduates,Literates,Illiterates,Total Educated,Age 0 to 30,Age 30 to 50,Age above 50,Cars,Radios,Motorcycles,Mobiles,All Gadgets,Television,Landlines,Both Phone and Landline,Latrine facilities,Owned,Rented,Fuel,No Latrine Facilities,wells,Handpump Tubewell Borewell,Spring water,Canal,Other Sources of Water,Drinking Water Near Household,Drinking Water Within Household,Watertank Pond Lakes,Tapwater,DrinkingWater Source Far From Home,1 couple,2 couple,3 couple,3 or more couple,1 member,2 members,1-2 members,3 members,3-5 members,4 members,5 members,6-8 members,9 members,Total_minority,Male Minority,Female Minority,Secondary - Higher
Haryana,Karnal,29.703200647249204,76.87488025889972,74,1505324,797712,707612,978013,564516,413497,339604,179681,159923,0,0,0,516062,411646,104416,411533,104529,1341002,31650,2049,126207,532,1516,49,143133,267223,11163,29253,292682,135920,428602,155839,231354,188040,183590,124790,101387,1004186,429220,1433406,884972,380409,234684,26238,39322,108101,188467,20819,215813,215865,17819,215989,258981,19328,93,63073,151,51117,46,84,3100,45033,225116,277,229500,14402,189917,52737,12985,15700,5761,17461,23222,29082,161777,66304,66391,81876,17676,339604,179681,159923,58800
Haryana,Kurukshetra,30.05652659846548,76.78774680306903,72,964655,510976,453679,646893,370828,276065,215128,113311,101817,0,0,0,336780,268556,68224,285904,50876,805175,15970,1943,140395,214,375,106,90150,171908,7356,21951,203553,88268,291821,94530,145392,118107,120790,81964,71007,642789,266638,909427,552034,250830,160216,20261,30979,73765,119559,15839,143316,145855,18061,136321,162147,13063,39,38913,40,25561,42,17,934,28663,144159,59,152471,6569,115218,33776,9014,10985,3540,11148,14688,18809,104115,43935,41371,48824,11764,215128,113311,101817,38826
Haryana,Mahendragarh,28.1352161458333,76.14018072916659,84,922088,486665,435423,630255,380440,249815,156314,82420,73894,0,0,0,338584,232935,105649,212402,126182,913251,5660,301,1737,75,644,15,45359,135455,2624,13908,223726,44216,267942,94273,135849,126291,132765,94245,60296,654072,245602,899674,530000,229392,161258,8538,25809,45775,119066,5827,88012,133653,9313,74605,162961,3691,67,92928,4493,40151,51,60,7081,55460,80378,5698,108389,32687,100023,37004,13048,15919,2971,8947,11918,17146,91491,39036,35309,49530,15586,156314,82420,73894,38520
Haryana,Panchkula,30.700897142857134,76.97173238095236,69,561293,299679,261614,405318,229862,175456,101830,53868,47962,0,0,0,211479,164865,46614,182831,28648,490702,23451,2583,40951,1008,1626,90,69687,103455,18615,32174,70895,93656,164551,45607,73584,60177,69163,48306,83256,388559,119222,507781,309078,157076,93606,29497,27618,49972,60941,27786,88378,92486,23673,77967,78722,24115,30,30235,558,5218,477,318,880,22286,82195,444,99720,5755,74902,18116,4455,5295,4053,9104,13157,14305,65612,28779,22528,25585,5882,101830,53868,47962,20857
Haryana,Panipat,29.34352134146342,76.92895914634147,75,1205437,646857,558580,786599,464136,322463,206213,109695,96518,0,0,0,412318,328667,83651,339016,73302,1083936,86622,2261,25064,289,4647,99,121846,209965,10024,26719,173502,153804,327306,118873,170565,143466,141473,91756,75774,752884,296212,1049096,739075,298764,167244,17466,26625,74923,150926,17705,162321,172677,13262,176766,182191,32473,115,40371,712,69876,33,208,2672,53544,148894,467,145881,17950,152367,37420,8949,10817,4783,13209,17992,23156,123573,50265,50152,65067,13756,206213,109695,96518,49717
Haryana,Rewari,28.19164714828897,76.55956007604564,85,900332,474335,425997,636947,375453,261494,182606,95571,87035,0,0,0,337727,235326,102401,250219,87508,889133,5713,701,1804,202,1525,12,62667,152651,5121,18092,199449,69305,268754,81280,120860,122617,139646,95807,65143,635173,206827,842000,518747,230704,150557,12161,28534,58897,113600,10676,108753,137152,14923,100436,156650,9969,26,67834,2055,37962,34,147,3439,35782,114709,1773,122608,18637,105725,34760,10257,12265,3879,10224,14103,18914,97233,42148,36171,45917,11875,182606,95571,87035,43839
Haryana,Rohtak,28.892517647058817,76.53123235294117,82,1061204,568479,492725,747582,436025,311557,216889,115573,101316,0,0,0,345967,272646,73321,288949,57018,1043887,8185,732,3916,200,3491,24,94633,193120,8482,27225,175203,131739,306942,117097,150903,140782,168499,109596,100346,808357,248795,1057152,605741,269354,185685,16545,39834,63575,137267,17402,150160,160621,13922,147990,185204,15541,128,53703,8169,35577,34,1086,2431,37780,136781,440,154010,28372,133362,37417,9594,11401,4261,11498,15759,21602,118044,50316,46126,55628,13502,216889,115573,101316,58903
Haryana,Sirsa,29.63583446327684,74.90970480225988,79,1295189,682582,612607,782897,456968,325929,387381,202430,184951,0,0,0,502003,369462,132541,399169,102834,940255,9524,2186,338962,370,2256,624,70538,215527,6287,22706,245476,93316,338792,141766,201349,153263,134559,83373,61620,792628,412353,1204981,750228,334344,208185,24468,45101,75692,165463,13695,150315,190983,17622,215371,219428,12951,84,19978,178,26345,61,3363,1968,33381,196564,1906,204475,10272,157925,45978,13988,16392,4202,13126,17328,23790,135060,57070,54200,70339,17490,387381,202430,184951,51186
Himachal Pradesh,Bilaspur,31.3780422907489,76.65316079295157,30,381956,192764,189192,287620,155599,132021,98989,50271,48718,10693,5485,5208,205871,111543,94328,103406,102465,371973,6984,236,2387,113,10,7,17262,79146,1574,6281,152458,11987,164445,35817,59489,53515,64730,45695,25474,287961,65864,353825,193671,107367,80497,6573,14900,11397,47001,2779,61392,66935,12284,56814,75560,4092,20,22867,2143,5617,513,43,1663,28605,42589,759,67847,9259,50624,15387,3523,4063,3819,6685,10504,9924,46905,21119,15862,18706,4338,109682,55756,53926,19035
Himachal Pradesh,Bilaspur,31.3780422907489,76.65316079295157,30,381956,192764,189192,287620,155599,132021,98989,50271,48718,10693,5485,5208,205871,111543,94328,103406,102465,371973,6984,236,2387,113,10,7,17262,79146,1574,6281,152458,11987,164445,35817,59489,53515,64730,45695,25474,287961,65864,353825,193671,107367,80497,6573,14900,11397,47001,2779,61392,66935,12284,56814,75560,4092,20,22867,2143,5617,513,43,1663,28605,42589,759,67847,9259,50624,15387,3523,4063,36885,84460,121345,88162,321189,118976,114051,148587,24774,109682,55756,53926,19035
Himachal Pradesh,Bilaspur,31.3780422907489,76.65316079295157,406,2663629,1351574,1312055,1596560,932474,664086,552992,281221,271771,498469,248172,250297,1203197,715467,487730,826568,376629,2540763,57973,20745,6373,2979,2357,29122,77727,519704,8566,30892,549632,188174,737806,382091,407692,337793,189296,152838,134637,1624001,943112,2567113,1625484,655032,380114,13137,92443,84851,157089,17978,193337,177334,10847,171271,561313,37623,190,434298,67248,385255,843,3051,2324,310140,143705,1331,152156,162050,464063,57480,10850,13773,3819,6685,10504,9924,46905,21119,15862,18706,4338,1051461,529393,522068,36458
Himachal Pradesh,Bilaspur,31.3780422907489,76.65316079295157,406,2663629,1351574,1312055,1596560,932474,664086,552992,281221,271771,498469,248172,250297,1203197,715467,487730,826568,376629,2540763,57973,20745,6373,2979,2357,29122,77727,519704,8566,30892,549632,188174,737806,382091,407692,337793,189296,152838,134637,1624001,943112,2567113,1625484,655032,380114,13137,92443,84851,157089,17978,193337,177334,10847,171271,561313,37623,190,434298,67248,385255,843,3051,2324,310140,143705,1331,152156,162050,464063,57480,10850,13773,36885,84460,121345,88162,321189,118976,114051,148587,24774,1051461,529393,522068,36458
Himachal Pradesh,Chamba,32.66741814595661,76.39354063116366,23,519080,261320,257760,323842,186064,137778,111690,56154,55536,135500,67900,67600,294035,158791,135244,119632,174403,479782,32455,1559,2745,1740,57,14,21458,96082,1615,5117,186395,13836,200231,56272,96789,67653,64515,40440,15506,344427,154575,499002,306555,130606,81566,5074,25935,8880,64850,2391,62233,73995,6783,52553,94367,6546,4,48216,131,1031,1834,371,1749,55088,36220,154,96451,10664,66941,17582,2765,3143,5229,6765,11994,10046,52526,20811,21669,31977,5475,247190,124054,123136,24075
Himachal Pradesh,Hamirpur,31.67668481012659,76.49767088607594,28,454768,217070,237698,358091,180555,177536,109256,53727,55529,3044,1531,1513,241931,118724,123207,126153,115778,449412,3711,243,591,95,293,9,34978,104120,2521,7525,196116,15232,211348,37327,71107,72114,91184,64363,35620,376978,72551,449529,224044,123941,106641,6665,23628,16955,53918,3438,86324,90286,19528,93858,99538,4452,21,10386,1443,5691,91,22,353,29624,69696,140,94807,5748,65041,15955,3047,3478,6218,11549,17767,16803,64353,27573,19977,19251,3697,112300,55258,57042,26821
Himachal Pradesh,Hamirpur,31.67668481012659,76.49767088607594,28,454768,217070,237698,358091,180555,177536,109256,53727,55529,3044,1531,1513,241931,118724,123207,126153,115778,449412,3711,243,591,95,293,9,34978,104120,2521,7525,196116,15232,211348,37327,71107,72114,91184,64363,35620,376978,72551,449529,224044,123941,106641,6665,23628,16955,53918,3438,86324,90286,19528,93858,99538,4452,21,10386,1443,5691,91,22,353,29624,69696,140,94807,5748,65041,15955,3047,3478,7811,17299,25110,17595,88512,31830,39087,73892,22044,112300,55258,57042,26821
Himachal Pradesh,Hamirpur,31.67668481012659,76.49767088607594,168,1104285,593537,510748,653299,408125,245174,241198,130269,110929,474,259,215,443655,308527,135128,290375,153280,1010014,91269,814,196,74,41,273,20175,55929,1196,11037,256081,55300,311381,159593,238344,211029,103334,59914,59612,835920,364848,1200768,660774,260368,181109,3791,54513,24522,130019,1757,48564,137792,2839,68771,202503,4809,404,138777,9366,158137,99,255,543,120508,47183,90,40314,41867,139501,37669,9673,12348,6218,11549,17767,16803,64353,27573,19977,19251,3697,241672,130528,111144,43420
Himachal Pradesh,Hamirpur,31.67668481012659,76.49767088607594,168,1104285,593537,510748,653299,408125,245174,241198,130269,110929,474,259,215,443655,308527,135128,290375,153280,1010014,91269,814,196,74,41,273,20175,55929,1196,11037,256081,55300,311381,159593,238344,211029,103334,59914,59612,835920,364848,1200768,660774,260368,181109,3791,54513,24522,130019,1757,48564,137792,2839,68771,202503,4809,404,138777,9366,158137,99,255,543,120508,47183,90,40314,41867,139501,37669,9673,12348,7811,17299,25110,17595,88512,31830,39087,73892,22044,241672,130528,111144,43420
Himachal Pradesh,Kangra,32.14093603238864,76.41205910931173,24,1510075,750591,759484,1152640,606443,546197,319385,159697,159688,84564,41745,42819,675170,403756,271414,313915,361255,1461140,19797,3023,8929,14511,194,208,148361,330081,8053,22753,588321,39007,627328,127699,243617,223099,284124,192936,91236,1176288,271892,1448180,766581,419172,319420,22727,74758,69192,203232,12858,272579,274180,43145,220258,314828,16832,43,113703,4712,18358,1441,237,3377,105689,200604,644,301016,30114,220761,52298,8867,10052,15746,29154,44900,49211,213017,92030,71776,68294,10196,403949,201442,202507,91188
Himachal Pradesh,Kinnaur,31.60667184065933,78.51613736263741,34,84121,46249,37872,60699,36697,24002,14750,7433,7317,48746,23609,25137,56273,33863,22410,46782,9491,64732,448,485,249,18086,29,45,10740,17865,354,2563,44514,0,44514,9400,13749,11437,11140,7871,5118,59428,16944,76372,42360,26599,15075,2775,6453,857,12885,611,12925,16468,2660,13521,13926,4511,2,5715,42,130,282,174,561,6083,11752,98,17996,1700,10752,2106,207,235,2813,2912,5725,2817,9423,3672,2934,3758,629,63496,31042,32454,3269
Himachal Pradesh,Kullu,31.90911922077925,77.40922649350647,26,437903,225452,212451,307672,174550,133122,122659,62686,59973,16822,8493,8329,269084,148829,120255,193876,75208,415669,2974,1568,1396,15377,94,83,40064,91322,2623,7010,167995,20709,188704,48384,77363,61854,58122,39081,23168,310349,103136,413485,244727,120510,72282,8479,21750,6979,68134,3454,66910,79454,9049,55831,80610,12616,15,38489,568,1753,794,610,2918,38399,46354,451,87848,10792,62549,14979,2492,2794,6409,8723,15132,11656,53737,23630,18451,22985,3691,139481,71179,68302,19041
Himachal Pradesh,Mandi,31.635805940594054,76.96556930693067,27,999777,498065,501712,723747,393669,330078,293739,147250,146489,12787,6345,6442,572671,297464,275207,284154,288517,981412,9460,876,4081,2628,43,86,59324,214491,5333,16401,431129,31696,462825,100052,159043,132147,180188,128549,54139,763468,218570,982038,524285,279321,194661,15958,53382,26366,119439,8055,157314,172205,31335,181985,205510,11024,39,35509,1899,1860,470,455,2854,84301,123062,1049,209375,12631,141425,40350,7803,8883,11117,20457,31574,29022,130468,59385,42061,48770,9182,306526,153595,152931,51639
Himachal Pradesh,Shimla,31.155725451807253,77.62573042168668,33,814010,425039,388971,612642,342846,269796,215777,110828,104949,8755,4554,4201,430926,258628,172298,311770,119156,791449,11810,2025,4047,3262,185,197,108888,172754,9177,24127,279269,95896,375165,69967,113536,113305,141490,95341,80414,623801,137576,761377,425721,241956,145577,23107,70807,8186,125896,10363,131450,161675,28920,123535,126522,44241,36,52807,2187,1382,1051,1134,4795,58532,102066,1390,166551,20172,114928,25903,4965,5765,14631,18780,33411,25892,102290,44780,31618,37051,8018,224532,115382,109150,46149
Himachal Pradesh,Sirmaur,30.682764453961443,77.43184689507493,32,529855,276289,253566,362645,205617,157028,160745,83017,77728,11262,5912,5350,280083,169399,110684,193906,86177,476830,33215,577,15501,2645,236,86,28904,91509,2220,8593,171102,21054,192156,57853,100123,78103,67080,38282,23352,368841,140486,509327,310244,136839,82471,7459,26363,17523,62390,3852,58902,75406,7787,60246,83947,10156,51,35731,2064,8795,1993,1297,3558,40315,39659,1110,75607,17116,61976,18571,3769,4665,4217,6645,10862,9085,47460,19481,18894,29490,9278,172007,88929,83078,28798
Himachal Pradesh,Solan,31.03864311926604,76.94442140672783,31,580320,308754,271566,428578,244372,184206,164536,85482,79054,25645,13351,12294,298737,190001,108736,219235,79502,548579,14678,1452,13926,574,591,110,53722,119866,5250,14478,192787,51509,244296,50331,89407,83992,95232,59363,36803,423408,104084,527492,321533,167168,90808,15117,38632,25275,76524,7887,94692,108699,22025,90587,86649,31305,53,30436,2249,6105,1683,472,5371,35692,74848,1148,103964,12813,74573,19282,5062,6076,8513,11613,20126,15608,68774,30610,22556,27001,7452,190181,98833,91348,35869
Himachal Pradesh,Una,31.58330388349513,76.18353932038836,29,521173,263692,257481,399715,213281,186434,115491,58601,56890,8601,4445,4156,215346,141612,73734,134482,80864,480138,14275,390,26009,56,70,10,43809,105929,2412,8238,185091,20126,205217,51838,87913,81256,105204,60626,32120,424468,87735,512203,273223,142351,105358,8059,19820,36913,70217,5342,88894,90729,12776,66103,101443,5195,38,42761,2205,11627,78,48,353,30021,71588,128,93873,8090,71424,18538,3527,4086,4431,8047,12478,13184,65541,27689,24668,26829,4851,124092,63046,61046,44578
Jammu and Kashmir,Doda,33.359614675767915,76.07163720136518,16,409936,213641,196295,219083,138620,80463,53408,27209,26199,39216,20377,18839,151912,101144,50768,79377,72535,187621,220614,472,422,21,22,42,7963,61831,596,3077,122267,11350,133617,43794,47350,62719,48359,31416,12647,248131,163565,411696,263576,93189,52744,1804,24106,1550,44395,497,19244,47031,1371,23060,76189,1997,4,54409,2915,202,4545,978,2063,35304,25054,261,66002,18262,60875,8043,1127,1324,1782,6482,8264,9190,40819,14876,16753,25349,4188,92624,47586,45038,16943
Jammu and Kashmir,Jammu,32.713199095022645,74.8477520361991,21,1529958,813821,716137,1137135,641916,495219,377991,197610,180381,69193,36323,32870,508622,417456,91166,410344,98278,1289240,107489,12104,114272,470,1987,321,197168,294739,19905,46657,254566,248043,502609,135391,185962,253542,261852,159257,146501,1173121,268279,1441400,816827,435895,275585,44063,76236,113156,179925,32191,240478,241206,40739,162522,274859,18255,141,134732,6884,117098,1716,671,3680,46394,233123,1681,168693,22499,215803,40735,8759,10378,6386,20036,26422,39453,193158,81952,71753,68820,13616,447184,233933,213251,102595
Jammu and Kashmir,Kargil,33.565994894894914,76.63675315315312,4,140802,77785,63017,86236,56301,29935,18,12,6,122336,62652,59684,51873,39839,12034,28941,22932,10341,108239,604,1171,20126,28,4,3285,15824,235,1005,40370,7774,48144,12732,19083,20874,16938,9826,3077,82938,39854,122792,87532,35561,17488,1847,10895,652,7733,249,8008,10562,1930,17649,16646,1419,376,482,1,3289,323,2641,907,9218,1963,197,10769,7031,10366,3835,1252,1643,689,834,1523,983,4991,1652,2356,6832,4866,122354,62664,59690,7112
Jammu and Kashmir,Kathua,32.51781678321678,75.58901398601404,7,616435,326109,290326,389204,228499,160705,141224,74644,66580,53307,27693,25614,200431,161548,38883,142847,57584,540063,64234,1828,9551,24,16,2,32772,109422,1443,6112,181374,33473,214847,69396,82715,106411,91522,47694,24330,426572,181297,607869,357864,160123,97684,4687,26172,23014,78220,2732,66944,88964,7679,26033,114949,2179,20,90118,8616,31020,8978,860,5595,36594,52019,771,61227,29223,87230,15954,3596,4489,2476,7394,9870,12854,67133,26670,27609,33057,7776,194531,102337,92194,43828
Jammu and Kashmir,Pulwama,33.88414418604652,75.00921860465118,12,560440,293064,267376,293958,178326,115632,402,397,5,22607,11837,10770,188420,138428,49992,98306,90114,13840,535159,1109,9440,35,6,18,16828,73629,1537,5293,147520,21703,169223,36201,54808,73991,67368,40931,31286,310482,190369,500851,342601,137032,80111,6164,51973,4551,57529,1478,45967,65162,5863,53836,80452,459,680,25493,212,13347,660,8108,929,19320,50893,430,56749,11028,55081,15020,3099,3612,705,2291,2996,5461,32942,11863,15618,31436,13867,23009,12234,10775,26437
Jammu and Kashmir,Punch,33.791241290322574,74.29593161290322,5,476835,251899,224936,261724,163333,98391,556,406,150,176101,90274,85827,161393,117677,43716,73247,88146,32604,431279,958,11188,83,10,2,13160,62900,346,3342,132139,15269,147408,55762,72024,69219,46062,29517,13962,288430,164044,452474,304979,109818,61334,1731,37412,2407,31773,276,16022,36358,2677,16586,87711,762,28,70470,17702,4036,12448,1351,5351,33146,17078,308,43697,38654,70995,9180,1148,1250,1531,7435,8966,10664,44517,15825,18028,31443,3952,176657,90680,85977,16545
